ID,Average_Grade,Total_Failures,Total_Courses,Avg_Practical,Avg_Theoretical,Failure_Rate,Absence_Count,Cluster
195177,34.05555555555556,18,36,8.36111111111111,25.694444444444443,50.0,10.0,2
195178,60.583333333333336,0,36,16.27777777777778,44.30555555555556,0.0,0.0,3
195179,57.89473684210526,1,38,14.18421052631579,43.71052631578947,2.631578947368421,1.0,3
195180,43.708333333333336,13,48,11.125,32.583333333333336,27.083333333333332,12.0,2
195181,54.31111111111111,3,45,13.2,41.111111111111114,6.666666666666667,1.0,3
195182,58.526315789473685,1,19,15.31578947368421,43.21052631578947,5.263157894736842,0.0,3
195183,51.69387755102041,6,49,15.020408163265307,36.673469387755105,12.244897959183673,2.0,2
195184,38.05263157894737,8,19,8.31578947368421,29.736842105263158,42.10526315789473,3.0,2
195185,48.824561403508774,6,57,11.701754385964913,37.12280701754386,10.526315789473683,4.0,2
195186,49.81967213114754,3,61,11.524590163934427,38.295081967213115,4.918032786885246,3.0,2
195187,70.875,0,24,17.416666666666668,53.458333333333336,0.0,0.0,3
195188,61.875,0,40,15.85,46.025,0.0,0.0,3
195189,37.31578947368421,9,19,9.789473684210526,27.526315789473685,47.368421052631575,4.0,2
195190,58.333333333333336,1,39,14.692307692307692,43.64102564102564,2.564102564102564,1.0,3
195191,55.57142857142857,1,21,12.571428571428571,43.0,4.761904761904762,0.0,3
195192,53.979166666666664,2,48,15.583333333333334,38.395833333333336,4.166666666666666,2.0,3
195193,27.59090909090909,14,22,6.7727272727272725,20.818181818181817,63.63636363636363,6.0,2
195194,46.12820512820513,9,39,13.923076923076923,32.205128205128204,23.076923076923077,9.0,2
195195,37.77272727272727,7,22,9.545454545454545,28.227272727272727,31.818181818181817,7.0,2
195196,53.58536585365854,8,41,10.707317073170731,42.8780487804878,19.51219512195122,7.0,2
195197,57.97560975609756,4,41,14.853658536585366,43.1219512195122,9.75609756097561,2.0,3
195198,50.8,2,60,12.466666666666667,38.333333333333336,3.3333333333333335,0.0,3
195199,36.38095238095238,2,21,5.809523809523809,30.571428571428573,9.523809523809524,0.0,0
195200,58.86363636363637,4,44,12.590909090909092,46.27272727272727,9.090909090909092,4.0,2
195201,55.0,1,47,9.48936170212766,45.51063829787234,2.127659574468085,1.0,3
195202,39.285714285714285,8,21,7.428571428571429,31.857142857142858,38.095238095238095,3.0,2
195203,41.6,8,20,10.45,31.15,40.0,3.0,2
195204,23.564102564102566,24,39,4.948717948717949,18.615384615384617,61.53846153846154,17.0,2
195205,0.0,7,7,0.0,0.0,100.0,7.0,1
195206,52.470588235294116,5,17,12.705882352941176,39.76470588235294,29.411764705882355,5.0,2
196001,56.37777777777778,0,45,14.28888888888889,42.08888888888889,0.0,0.0,3
196002,71.0,0,23,18.73913043478261,52.26086956521739,0.0,0.0,3
196003,42.57692307692308,8,52,14.326923076923077,28.25,15.384615384615385,6.0,2
196004,68.55555555555556,0,27,21.037037037037038,47.51851851851852,0.0,0.0,3
196005,67.17857142857143,0,28,18.535714285714285,48.642857142857146,0.0,0.0,3
196006,37.23529411764706,9,17,8.588235294117647,28.647058823529413,52.94117647058824,5.0,2
196007,47.66101694915254,7,59,10.864406779661017,36.79661016949152,11.864406779661017,6.0,2
196008,52.578947368421055,2,19,10.157894736842104,42.421052631578945,10.526315789473683,0.0,0
196009,37.11764705882353,9,17,9.882352941176471,27.235294117647058,52.94117647058824,5.0,2
196010,67.25,1,28,20.142857142857142,47.107142857142854,3.571428571428571,1.0,3
196011,51.32142857142857,2,56,13.660714285714286,37.660714285714285,3.571428571428571,2.0,3
196012,64.41176470588235,0,34,19.264705882352942,45.14705882352941,0.0,0.0,3
196013,50.5625,1,16,12.0625,38.5,6.25,0.0,3
196014,24.066666666666666,15,30,3.1,20.966666666666665,50.0,6.0,2
196015,64.89189189189189,0,37,18.56756756756757,46.32432432432432,0.0,0.0,3
196016,52.45161290322581,4,31,15.741935483870968,36.70967741935484,12.903225806451612,0.0,3
196017,74.17391304347827,0,23,19.47826086956522,54.69565217391305,0.0,0.0,3
196018,72.375,0,24,21.458333333333332,50.916666666666664,0.0,0.0,3
196019,31.88888888888889,9,18,7.5,24.38888888888889,50.0,5.0,2
196020,67.76,0,25,18.44,49.32,0.0,0.0,3
196021,58.05128205128205,2,39,17.102564102564102,40.94871794871795,5.128205128205128,2.0,3
196022,51.73913043478261,1,46,10.23913043478261,41.5,2.1739130434782608,0.0,3
196023,35.388888888888886,9,18,7.722222222222222,27.666666666666668,50.0,5.0,2
196024,68.07142857142857,0,28,18.035714285714285,50.035714285714285,0.0,0.0,3
196025,64.0,0,34,14.941176470588236,49.05882352941177,0.0,0.0,3
196026,36.388888888888886,9,18,7.777777777777778,28.61111111111111,50.0,5.0,2
196027,59.35897435897436,0,39,13.692307692307692,45.666666666666664,0.0,0.0,3
196028,39.205128205128204,11,39,11.666666666666666,27.53846153846154,28.205128205128204,4.0,2
196029,37.8235294117647,9,17,7.823529411764706,30.0,52.94117647058824,5.0,2
196030,34.0,9,18,8.88888888888889,25.11111111111111,50.0,5.0,2
196031,61.35897435897436,0,39,17.846153846153847,43.51282051282051,0.0,0.0,3
196032,36.04651162790697,13,43,11.581395348837209,24.46511627906977,30.23255813953488,9.0,2
196033,54.4,1,50,14.74,39.66,2.0,1.0,3
196034,24.285714285714285,1,7,8.285714285714286,16.0,14.285714285714285,1.0,0
196035,0.0,7,7,0.0,0.0,100.0,2.0,1
196036,53.58,5,50,12.02,41.56,10.0,3.0,2
196037,50.61224489795919,5,49,14.16326530612245,36.44897959183673,10.204081632653061,3.0,2
196038,52.25806451612903,1,31,16.096774193548388,36.16129032258065,3.225806451612903,1.0,3
196039,54.708333333333336,0,48,13.958333333333334,40.75,0.0,0.0,3
196040,57.13157894736842,1,38,15.18421052631579,41.94736842105263,2.631578947368421,0.0,3
196041,58.16216216216216,0,37,14.91891891891892,43.24324324324324,0.0,0.0,3
196042,30.083333333333332,12,60,7.683333333333334,22.4,20.0,8.0,2
196043,76.76,0,25,18.92,57.84,0.0,0.0,3
196044,57.275,0,40,18.65,38.625,0.0,0.0,3
196045,48.41025641025641,5,39,14.974358974358974,33.43589743589744,12.82051282051282,5.0,2
196046,56.5,0,48,11.854166666666666,44.645833333333336,0.0,0.0,3
196047,54.23255813953488,0,43,17.930232558139537,36.30232558139535,0.0,0.0,3
196048,53.391304347826086,0,46,11.043478260869565,42.34782608695652,0.0,0.0,3
196049,52.41304347826087,1,46,9.73913043478261,42.67391304347826,2.1739130434782608,1.0,3
196050,57.951219512195124,6,41,16.75609756097561,41.19512195121951,14.634146341463413,6.0,2
196051,55.21951219512195,4,41,13.317073170731707,41.90243902439025,9.75609756097561,1.0,3
196052,6.142857142857143,6,7,0.5714285714285714,5.571428571428571,85.71428571428571,5.0,1
196053,65.96666666666667,0,30,17.8,48.166666666666664,0.0,0.0,3
196054,47.044444444444444,9,45,10.466666666666667,36.577777777777776,20.0,6.0,2
196055,60.0,0,34,15.617647058823529,44.38235294117647,0.0,0.0,3
196056,34.05882352941177,9,17,8.764705882352942,25.294117647058822,52.94117647058824,5.0,2
196057,64.09375,2,32,18.375,45.71875,6.25,1.0,3
196058,26.291666666666668,14,24,9.0,17.291666666666668,58.333333333333336,7.0,2
196059,75.88,0,25,20.44,55.44,0.0,0.0,3
196060,67.07407407407408,1,27,18.25925925925926,48.81481481481482,3.7037037037037033,1.0,3
196061,38.35294117647059,9,17,9.470588235294118,28.88235294117647,52.94117647058824,5.0,2
196062,41.30769230769231,8,39,11.076923076923077,30.23076923076923,20.51282051282051,8.0,2
196063,41.53030303030303,6,66,10.848484848484848,30.681818181818183,9.090909090909092,5.0,2
196064,58.0,0,39,18.256410256410255,39.743589743589745,0.0,0.0,3
196065,30.8125,9,16,8.4375,22.375,56.25,5.0,2
196066,59.02857142857143,1,35,14.285714285714286,44.74285714285714,2.857142857142857,0.0,3
196067,29.814814814814813,14,27,7.703703703703703,22.11111111111111,51.85185185185185,5.0,2
196068,36.69767441860465,13,43,9.488372093023257,27.209302325581394,30.23255813953488,10.0,2
196069,45.79545454545455,13,44,11.5,34.29545454545455,29.545454545454547,6.0,2
196070,40.888888888888886,9,18,8.38888888888889,32.5,50.0,5.0,2
196071,34.833333333333336,9,18,8.88888888888889,25.944444444444443,50.0,5.0,2
196072,42.73770491803279,4,61,9.836065573770492,32.90163934426229,6.557377049180328,3.0,2
196073,55.94736842105263,2,38,15.578947368421053,40.36842105263158,5.263157894736842,2.0,3
196074,49.130434782608695,7,46,10.152173913043478,38.97826086956522,15.217391304347828,3.0,2
196075,35.73684210526316,9,19,7.894736842105263,27.842105263157894,47.368421052631575,5.0,2
196076,49.473684210526315,3,38,13.552631578947368,35.921052631578945,7.894736842105263,1.0,3
196077,47.7037037037037,8,54,12.203703703703704,35.5,14.814814814814813,4.0,2
196078,66.2,0,30,15.933333333333334,50.266666666666666,0.0,0.0,3
196079,57.225,2,40,15.275,41.95,5.0,2.0,3
196080,41.08163265306123,7,49,7.204081632653061,33.87755102040816,14.285714285714285,6.0,2
196081,69.125,0,24,19.083333333333332,50.041666666666664,0.0,0.0,3
196082,76.52173913043478,0,23,19.043478260869566,57.47826086956522,0.0,0.0,3
196083,0.0,7,7,0.0,0.0,100.0,7.0,1
196084,53.04347826086956,6,46,13.565217391304348,39.47826086956522,13.043478260869565,6.0,2
196085,86.13636363636364,0,22,22.363636363636363,63.77272727272727,0.0,0.0,3
196086,53.02,2,50,12.0,41.02,4.0,2.0,3
196087,54.96078431372549,1,51,14.803921568627452,40.15686274509804,1.9607843137254901,1.0,3
196088,59.125,1,32,17.15625,41.96875,3.125,1.0,3
196089,0.0,7,7,0.0,0.0,100.0,1.0,1
196090,41.55,12,60,8.666666666666666,32.88333333333333,20.0,4.0,2
196091,53.725,1,40,19.1,34.625,2.5,1.0,3
196092,40.21621621621622,4,37,10.621621621621621,29.594594594594593,10.81081081081081,3.0,2
196093,53.48936170212766,1,47,16.361702127659573,37.12765957446808,2.127659574468085,1.0,3
196094,71.21428571428571,0,28,17.75,53.464285714285715,0.0,0.0,3
196095,53.86046511627907,4,43,14.0,39.86046511627907,9.30232558139535,4.0,2
196096,49.24444444444445,6,45,11.666666666666666,37.577777777777776,13.333333333333334,4.0,2
196097,45.6140350877193,5,57,14.614035087719298,31.0,8.771929824561402,4.0,2
196098,40.340425531914896,12,47,9.808510638297872,30.53191489361702,25.53191489361702,11.0,2
196099,42.57142857142857,4,28,7.321428571428571,35.25,14.285714285714285,4.0,2
196100,39.482142857142854,14,56,8.160714285714286,31.321428571428573,25.0,10.0,2
196101,56.25,5,40,13.05,43.2,12.5,2.0,3
196102,71.03448275862068,0,29,18.75862068965517,52.275862068965516,0.0,0.0,3
196103,54.93478260869565,1,46,15.891304347826088,39.04347826086956,2.1739130434782608,1.0,3
196104,47.05555555555556,6,54,12.703703703703704,34.351851851851855,11.11111111111111,5.0,2
196105,47.018181818181816,5,55,12.145454545454545,34.872727272727275,9.090909090909092,5.0,2
196106,41.88135593220339,0,59,15.847457627118644,26.033898305084747,0.0,0.0,3
196107,62.67567567567568,1,37,14.162162162162161,48.513513513513516,2.7027027027027026,1.0,3
196108,51.68627450980392,6,51,14.098039215686274,37.588235294117645,11.76470588235294,6.0,2
196109,39.32203389830509,11,59,9.864406779661017,29.45762711864407,18.64406779661017,9.0,2
196110,70.12,0,25,19.16,50.96,0.0,0.0,3
196111,42.34375,7,32,12.625,29.71875,21.875,2.0,2
196112,18.941176470588236,11,17,8.058823529411764,10.882352941176471,64.70588235294117,7.0,1
196113,63.0,0,32,18.71875,44.28125,0.0,0.0,3
196114,50.21153846153846,3,52,10.51923076923077,39.69230769230769,5.769230769230769,1.0,3
196115,67.37931034482759,0,29,19.20689655172414,48.172413793103445,0.0,0.0,3
196116,65.37931034482759,2,29,18.517241379310345,46.86206896551724,6.896551724137931,2.0,3
196117,59.333333333333336,2,39,17.871794871794872,41.46153846153846,5.128205128205128,2.0,3
196118,58.39393939393939,3,33,15.484848484848484,42.90909090909091,9.090909090909092,2.0,3
196119,52.977777777777774,3,45,11.911111111111111,41.06666666666667,6.666666666666667,3.0,3
196120,74.34782608695652,0,23,20.47826086956522,53.869565217391305,0.0,0.0,3
196121,0.0,7,7,0.0,0.0,100.0,1.0,1
196122,66.04,0,25,18.2,47.84,0.0,0.0,3
196123,69.70370370370371,1,27,17.62962962962963,52.074074074074076,3.7037037037037033,1.0,3
196124,57.94871794871795,1,39,13.307692307692308,44.64102564102564,2.564102564102564,1.0,3
196125,46.319148936170215,7,47,9.404255319148936,36.91489361702128,14.893617021276595,2.0,2
196126,71.28571428571429,0,28,18.321428571428573,52.964285714285715,0.0,0.0,3
196127,60.51282051282051,1,39,12.256410256410257,48.256410256410255,2.564102564102564,0.0,3
196128,42.0188679245283,9,53,8.754716981132075,33.264150943396224,16.9811320754717,7.0,2
196129,54.76190476190476,1,42,14.261904761904763,40.5,2.380952380952381,1.0,3
196130,49.265306122448976,9,49,13.408163265306122,35.857142857142854,18.367346938775512,7.0,2
196131,61.38095238095238,0,42,11.404761904761905,49.976190476190474,0.0,0.0,3
196132,66.0625,0,32,18.4375,47.625,0.0,0.0,3
196133,66.34482758620689,0,29,17.0,49.3448275862069,0.0,0.0,3
196134,0.0,7,7,0.0,0.0,100.0,1.0,1
196135,50.83606557377049,5,61,10.819672131147541,40.01639344262295,8.19672131147541,4.0,2
196136,50.62222222222222,1,45,10.333333333333334,40.28888888888889,2.2222222222222223,1.0,3
196137,53.35849056603774,1,53,12.547169811320755,40.81132075471698,1.8867924528301887,0.0,3
196138,72.65384615384616,0,26,19.807692307692307,52.84615384615385,0.0,0.0,3
196139,74.1923076923077,0,26,18.384615384615383,55.80769230769231,0.0,0.0,3
196140,55.53658536585366,3,41,15.317073170731707,40.21951219512195,7.317073170731707,3.0,3
196141,0.0,7,7,0.0,0.0,100.0,1.0,1
196142,49.16,2,25,12.4,36.76,8.0,1.0,3
196143,0.0,7,7,0.0,0.0,100.0,1.0,1
196144,52.07272727272727,3,55,11.89090909090909,40.18181818181818,5.454545454545454,3.0,2
196145,38.94117647058823,8,51,6.372549019607843,32.568627450980394,15.686274509803921,7.0,2
196146,20.74074074074074,16,27,4.037037037037037,16.703703703703702,59.25925925925925,7.0,1
196147,55.142857142857146,2,42,13.80952380952381,41.333333333333336,4.761904761904762,2.0,3
196148,48.48717948717949,9,39,9.692307692307692,38.794871794871796,23.076923076923077,0.0,2
196149,0.0,7,7,0.0,0.0,100.0,7.0,1
196150,38.35,9,20,7.5,30.85,45.0,5.0,2
196151,38.57142857142857,4,21,9.857142857142858,28.714285714285715,19.047619047619047,3.0,2
196152,0.0,7,7,0.0,0.0,100.0,1.0,1
196153,51.61702127659574,3,47,14.72340425531915,36.8936170212766,6.382978723404255,0.0,3
196154,34.05882352941177,9,17,7.823529411764706,26.235294117647058,52.94117647058824,5.0,2
196155,57.04761904761905,1,42,13.19047619047619,43.857142857142854,2.380952380952381,1.0,3
196156,64.6,0,35,18.2,46.4,0.0,0.0,3
196158,49.74545454545454,3,55,11.454545454545455,38.29090909090909,5.454545454545454,3.0,2
196159,34.03846153846154,11,52,5.038461538461538,29.0,21.153846153846153,1.0,2
196160,60.28260869565217,0,46,13.673913043478262,46.608695652173914,0.0,0.0,3
196161,41.8936170212766,9,47,10.808510638297872,31.085106382978722,19.148936170212767,5.0,2
196162,41.58620689655172,7,29,6.9655172413793105,34.62068965517241,24.137931034482758,6.0,2
196163,60.470588235294116,0,34,15.764705882352942,44.705882352941174,0.0,0.0,3
196164,60.810810810810814,5,37,18.10810810810811,42.7027027027027,13.513513513513514,4.0,3
196165,51.4375,5,48,12.645833333333334,38.791666666666664,10.416666666666668,1.0,3
196166,58.2,1,35,13.257142857142858,44.94285714285714,2.857142857142857,0.0,3
196181,20.0,1,1,20.0,0.0,100.0,1.0,1
196196,19.0,1,1,19.0,0.0,100.0,1.0,1
196198,14.0,1,1,14.0,0.0,100.0,1.0,1
197001,56.666666666666664,0,51,14.72549019607843,41.94117647058823,0.0,0.0,3
197002,74.70833333333333,0,24,20.333333333333332,54.375,0.0,0.0,3
197003,28.11764705882353,9,17,8.058823529411764,20.058823529411764,52.94117647058824,4.0,2
197004,60.0,0,2,6.0,54.0,0.0,0.0,0
197005,57.1219512195122,3,41,14.414634146341463,42.707317073170735,7.317073170731707,3.0,3
197006,32.588235294117645,9,17,11.411764705882353,21.176470588235293,52.94117647058824,4.0,2
197007,34.6,9,20,11.1,23.5,45.0,4.0,2
197008,60.794117647058826,0,34,17.058823529411764,43.73529411764706,0.0,0.0,3
197009,55.96,1,50,11.96,44.0,2.0,0.0,3
197010,4.722222222222222,17,18,2.7777777777777777,1.9444444444444444,94.44444444444444,4.0,1
197011,47.63636363636363,6,55,10.563636363636364,37.07272727272727,10.909090909090908,4.0,2
197012,50.32142857142857,8,28,14.321428571428571,36.0,28.57142857142857,0.0,3
197013,71.44444444444444,0,27,20.14814814814815,51.2962962962963,0.0,0.0,3
197014,48.857142857142854,1,28,12.357142857142858,36.5,3.571428571428571,0.0,3
197015,32.94444444444444,9,18,9.5,23.444444444444443,50.0,4.0,2
197016,55.54545454545455,2,44,15.681818181818182,39.86363636363637,4.545454545454546,0.0,3
197017,76.625,0,24,20.708333333333332,55.916666666666664,0.0,0.0,3
197018,31.3,9,20,8.3,23.0,45.0,4.0,2
197019,33.0,9,19,11.789473684210526,21.210526315789473,47.368421052631575,4.0,2
197020,69.15384615384616,0,26,19.346153846153847,49.80769230769231,0.0,0.0,3
197021,37.57142857142857,9,21,10.619047619047619,26.952380952380953,42.857142857142854,4.0,2
197022,0.0,7,7,0.0,0.0,100.0,7.0,1
197023,35.611111111111114,9,18,10.555555555555555,25.055555555555557,50.0,4.0,2
197024,37.19047619047619,12,63,14.047619047619047,23.142857142857142,19.047619047619047,9.0,2
197025,65.93333333333334,0,30,18.633333333333333,47.3,0.0,0.0,3
197026,33.294117647058826,9,17,10.705882352941176,22.58823529411765,52.94117647058824,4.0,2
197027,40.333333333333336,7,39,10.282051282051283,30.05128205128205,17.94871794871795,4.0,2
197028,36.421052631578945,9,19,11.31578947368421,25.105263157894736,47.368421052631575,4.0,2
197029,38.15,9,20,10.4,27.75,45.0,4.0,2
197030,55.27272727272727,0,11,13.090909090909092,42.18181818181818,0.0,0.0,3
197031,38.8235294117647,8,17,12.117647058823529,26.705882352941178,47.05882352941176,4.0,2
197032,38.30769230769231,11,52,10.923076923076923,27.384615384615383,21.153846153846153,6.0,2
197033,66.0,0,33,20.03030303030303,45.96969696969697,0.0,0.0,3
197034,66.37931034482759,0,29,20.862068965517242,45.51724137931034,0.0,0.0,3
197035,63.0,0,33,17.060606060606062,45.93939393939394,0.0,0.0,3
197036,39.55555555555556,9,18,13.222222222222221,26.333333333333332,50.0,4.0,2
197037,35.72222222222222,9,18,10.722222222222221,25.0,50.0,4.0,2
197038,65.54838709677419,0,31,17.35483870967742,48.193548387096776,0.0,0.0,3
197039,78.88461538461539,0,26,22.26923076923077,56.61538461538461,0.0,0.0,3
197040,63.857142857142854,0,35,17.82857142857143,46.02857142857143,0.0,0.0,3
197041,79.0,0,23,21.782608695652176,57.21739130434783,0.0,0.0,3
197042,76.04347826086956,0,23,20.130434782608695,55.91304347826087,0.0,0.0,3
197043,32.72222222222222,9,18,9.944444444444445,22.77777777777778,50.0,4.0,2
197044,74.56,0,25,20.32,54.24,0.0,0.0,3
197045,34.5625,9,16,11.25,23.3125,56.25,4.0,2
197046,57.78048780487805,0,41,16.365853658536587,41.41463414634146,0.0,0.0,3
197047,83.81818181818181,0,22,22.772727272727273,61.04545454545455,0.0,0.0,3
197048,71.36,0,25,21.28,50.08,0.0,0.0,3
197049,50.666666666666664,7,39,11.794871794871796,38.87179487179487,17.94871794871795,7.0,2
197050,58.0,2,43,14.046511627906977,43.95348837209303,4.651162790697675,1.0,3
197051,61.59375,1,32,17.34375,44.25,3.125,1.0,3
197052,33.125,9,16,10.375,22.75,56.25,4.0,2
197053,63.12820512820513,2,39,14.282051282051283,48.84615384615385,5.128205128205128,1.0,3
197054,0.0,7,7,0.0,0.0,100.0,0.0,1
197055,54.61363636363637,0,44,14.704545454545455,39.90909090909091,0.0,0.0,3
197056,59.972972972972975,0,37,17.43243243243243,42.54054054054054,0.0,0.0,3
197057,56.32608695652174,0,46,17.91304347826087,38.41304347826087,0.0,0.0,3
197058,42.03846153846154,7,26,13.23076923076923,28.807692307692307,26.923076923076923,2.0,2
197059,39.04761904761905,9,21,10.333333333333334,28.714285714285715,42.857142857142854,4.0,2
197060,39.111111111111114,9,18,10.944444444444445,28.166666666666668,50.0,4.0,2
197061,58.5,0,42,14.119047619047619,44.38095238095238,0.0,0.0,3
197062,51.45238095238095,7,42,13.238095238095237,38.214285714285715,16.666666666666664,5.0,2
197063,36.470588235294116,13,34,8.647058823529411,27.823529411764707,38.23529411764706,4.0,2
197064,35.388888888888886,9,18,9.61111111111111,25.77777777777778,50.0,4.0,2
197065,60.68571428571428,1,35,17.114285714285714,43.57142857142857,2.857142857142857,0.0,3
197066,62.111111111111114,1,36,17.583333333333332,44.52777777777778,2.7777777777777777,1.0,3
197067,72.44,0,25,18.84,53.6,0.0,0.0,3
197068,64.06060606060606,1,33,17.0,47.06060606060606,3.0303030303030303,1.0,3
197069,40.72222222222222,9,18,12.666666666666666,28.055555555555557,50.0,4.0,2
197070,52.470588235294116,3,34,15.588235294117647,36.88235294117647,8.823529411764707,2.0,3
197071,79.58333333333333,0,24,22.375,57.208333333333336,0.0,0.0,3
197072,61.59574468085106,0,47,17.27659574468085,44.319148936170215,0.0,0.0,3
197073,52.19047619047619,2,42,14.904761904761905,37.285714285714285,4.761904761904762,2.0,3
197074,35.473684210526315,9,19,11.473684210526315,24.0,47.368421052631575,5.0,2
197075,67.06060606060606,1,33,16.87878787878788,50.18181818181818,3.0303030303030303,0.0,3
197077,64.15151515151516,1,33,14.06060606060606,50.09090909090909,3.0303030303030303,1.0,3
197078,49.82222222222222,7,45,8.666666666666666,41.15555555555556,15.555555555555555,0.0,2
197079,35.0,9,19,12.68421052631579,22.31578947368421,47.368421052631575,4.0,2
197080,34.35,9,20,8.9,25.45,45.0,4.0,2
197081,56.61702127659574,0,47,15.297872340425531,41.319148936170215,0.0,0.0,3
197082,36.166666666666664,9,18,10.61111111111111,25.555555555555557,50.0,4.0,2
197083,38.111111111111114,9,18,10.666666666666666,27.444444444444443,50.0,4.0,2
197084,33.11764705882353,9,17,11.882352941176471,21.235294117647058,52.94117647058824,4.0,2
197085,34.526315789473685,9,19,9.789473684210526,24.736842105263158,47.368421052631575,4.0,2
197086,46.74545454545454,5,55,11.6,35.14545454545455,9.090909090909092,3.0,2
197087,64.08823529411765,2,34,18.11764705882353,45.970588235294116,5.88235294117647,2.0,3
197088,55.12820512820513,2,39,15.58974358974359,39.53846153846154,5.128205128205128,1.0,3
197089,47.224137931034484,6,58,13.96551724137931,33.258620689655174,10.344827586206897,6.0,2
197091,58.64705882352941,2,34,12.882352941176471,45.76470588235294,5.88235294117647,2.0,3
197092,58.02439024390244,2,41,17.658536585365855,40.36585365853659,4.878048780487805,2.0,3
197093,0.0,7,7,0.0,0.0,100.0,7.0,1
197094,68.96428571428571,0,28,20.642857142857142,48.32142857142857,0.0,0.0,3
197095,33.03333333333333,13,30,8.633333333333333,24.4,43.333333333333336,4.0,2
197096,37.523809523809526,9,21,9.476190476190476,28.047619047619047,42.857142857142854,4.0,2
197097,0.0,7,7,0.0,0.0,100.0,0.0,1
197098,36.1,9,20,9.55,26.55,45.0,4.0,2
197099,47.68627450980392,1,51,11.490196078431373,36.19607843137255,1.9607843137254901,1.0,3
197100,74.65217391304348,0,23,19.391304347826086,55.26086956521739,0.0,0.0,3
197101,35.8421052631579,2,19,7.578947368421052,28.263157894736842,10.526315789473683,2.0,0
197102,57.55555555555556,1,36,15.722222222222221,41.833333333333336,2.7777777777777777,0.0,3
197103,56.810810810810814,3,37,13.35135135135135,43.45945945945946,8.108108108108109,3.0,3
197104,49.666666666666664,3,51,12.215686274509803,37.450980392156865,5.88235294117647,1.0,3
197105,58.73529411764706,0,34,16.235294117647058,42.5,0.0,0.0,3
197106,57.34782608695652,1,46,15.521739130434783,41.82608695652174,2.1739130434782608,1.0,3
197107,53.76,0,50,10.96,42.8,0.0,0.0,3
197108,52.95238095238095,0,21,16.38095238095238,36.57142857142857,0.0,0.0,3
197109,47.17777777777778,6,45,12.8,34.37777777777778,13.333333333333334,5.0,2
197110,0.0,7,7,0.0,0.0,100.0,0.0,1
197111,48.24324324324324,0,37,10.54054054054054,37.7027027027027,0.0,0.0,3
197112,58.714285714285715,0,49,16.571428571428573,42.142857142857146,0.0,0.0,3
197113,62.45161290322581,2,31,17.35483870967742,45.096774193548384,6.451612903225806,2.0,3
197114,65.51515151515152,0,33,17.333333333333332,48.18181818181818,0.0,0.0,3
197115,52.64705882352941,1,17,15.0,37.64705882352941,5.88235294117647,0.0,3
197116,57.578947368421055,1,19,17.0,40.578947368421055,5.263157894736842,0.0,3
197117,58.55555555555556,1,9,21.333333333333332,37.22222222222222,11.11111111111111,1.0,3
197118,58.8936170212766,0,47,16.425531914893618,42.46808510638298,0.0,0.0,3
197119,56.354166666666664,0,48,14.708333333333334,41.645833333333336,0.0,0.0,3
197120,0.0,7,7,0.0,0.0,100.0,0.0,1
197121,56.7,0,40,13.125,43.575,0.0,0.0,3
197122,0.0,7,7,0.0,0.0,100.0,0.0,1
197123,56.130434782608695,4,46,16.17391304347826,39.95652173913044,8.695652173913043,2.0,3
197124,59.64102564102564,1,39,16.641025641025642,43.0,2.564102564102564,1.0,3
197125,62.15625,2,32,14.28125,47.875,6.25,0.0,3
197126,50.867924528301884,4,53,12.830188679245284,38.0377358490566,7.547169811320755,4.0,2
197127,60.8125,0,16,12.6875,48.125,0.0,0.0,3
197128,52.23913043478261,5,46,11.304347826086957,40.93478260869565,10.869565217391305,4.0,2
197129,46.94117647058823,5,51,10.803921568627452,36.13725490196079,9.803921568627452,5.0,2
197130,59.61538461538461,1,39,12.307692307692308,47.30769230769231,2.564102564102564,1.0,3
197131,0.0,21,21,0.0,0.0,100.0,9.0,1
197132,38.55555555555556,9,18,12.61111111111111,25.944444444444443,50.0,4.0,2
197133,57.22727272727273,0,44,16.681818181818183,40.54545454545455,0.0,0.0,3
197134,59.69230769230769,0,39,12.820512820512821,46.87179487179487,0.0,0.0,3
197135,50.326530612244895,2,49,14.387755102040817,35.93877551020408,4.081632653061225,1.0,3
197136,64.11428571428571,0,35,17.314285714285713,46.8,0.0,0.0,3
197137,42.125,6,48,13.583333333333334,28.541666666666668,12.5,4.0,2
197138,41.5,5,54,8.5,33.0,9.25925925925926,5.0,2
197139,58.82608695652174,0,46,16.67391304347826,42.15217391304348,0.0,0.0,3
197140,55.15384615384615,1,13,14.461538461538462,40.69230769230769,7.6923076923076925,0.0,3
197141,39.63157894736842,8,19,9.789473684210526,29.842105263157894,42.10526315789473,4.0,2
197142,35.0,12,52,10.384615384615385,24.615384615384617,23.076923076923077,7.0,2
197143,39.77272727272727,7,22,11.318181818181818,28.454545454545453,31.818181818181817,1.0,2
197144,50.76,3,50,11.8,38.96,6.0,3.0,2
197145,55.8780487804878,2,41,14.975609756097562,40.90243902439025,4.878048780487805,1.0,3
197146,51.78,2,50,13.64,38.14,4.0,2.0,3
197147,0.0,7,7,0.0,0.0,100.0,0.0,1
197148,52.73170731707317,4,41,11.975609756097562,40.75609756097561,9.75609756097561,1.0,3
197149,36.04761904761905,10,21,10.095238095238095,25.952380952380953,47.61904761904761,5.0,2
197150,28.181818181818183,7,11,7.0,21.181818181818183,63.63636363636363,7.0,1
